"Pos","Id_pl","Name","Surname","Country","Pts","Date"
66,57,"Nicolas","Lapentti","ECU",28,"1997-06-23"
66,66,"Noam","Behr","ISR",28,"1997-06-23"
68,64,"Orlin","Stanoytchev","BUL",26,"1997-06-23"
69,24,"Pan","Bing","CHN",4,"1997-06-23"
69,71,"Jason","Stoltenberg","AUS",4,"1997-06-23"
71,38,"Bernardo","Mota","POR",3,"1997-06-23"
72,70,"Brett","Steven","NZL",2,"1997-06-23"
72,74,"Daniel","Elsner","GER",2,"1997-06-23"
0,0,"A","B","c",0,"1971-01-01"
1,1,"Pete","Sampras","USA",2315,"1997-07-07"
2,36,"Carlos","Moya","ESP",1996,"1997-07-07"
3,29,"Cedric","Pioline","FRA",1988,"1997-07-07"
4,34,"Marcelo","Rios","CHI",1937,"1997-07-07"
5,13,"Sergi","Bruguera","ESP",1902,"1997-07-07"
6,37,"Marat","Safin","RUS",1742,"1997-07-07"
7,5,"Thomas","Muster","AUT",1730,"1997-07-07"
8,67,"Gustavo","Kuerten","BRA",1695,"1997-07-07"
9,56,"Nicolas","Kiefer","GER",1674,"1997-07-07"
10,2,"Andre","Agassi","USA",1670,"1997-07-07"
11,23,"Stefan","Edberg","SWE",1652,"1997-07-07"
12,6,"Michael","Chang","USA",1622,"1997-07-07"
13,28,"Guy","Forget","FRA",1586,"1997-07-07"
14,3,"Boris","Becker","GER",1503,"1997-07-07"
15,11,"Jim","Courier","USA",1423,"1997-07-07"
16,16,"Michael","Stich","GER",1336,"1997-07-07"
17,59,"Patrick","Rafter","AUS",1235,"1997-07-07"
18,49,"Tim","Henman","GBR",1220,"1997-07-07"
19,12,"Richard","Krajicek","NED",1187,"1997-07-07"
20,22,"Greg","Rusedski","GBR",1107,"1997-07-07"
21,15,"Andrea","Gaudenzi","ITA",1105,"1997-07-07"
22,10,"Goran","Ivanisevic","CRO",1096,"1997-07-07"
23,26,"Grant","Connell","CAN",1061,"1997-07-07"
24,44,"Petr","Korda","CZE",995,"1997-07-07"
25,8,"Mark","Philippoussis","AUS",950,"1997-07-07"
26,9,"Thomas","Enqvist","SWE",936,"1997-07-07"
27,39,"Hicham","Arazi","MAR",895,"1997-07-07"
28,7,"Yevgeny","Kafelnikow","RUS",854,"1997-07-07"
29,33,"Javier","Frana","ARG",813,"1997-07-07"
30,43,"Albert","Costa","ESP",714,"1997-07-07"
31,4,"Wayne","Ferreira","RSA",640,"1997-07-07"
32,14,"Marc","Rosset","SUI",630,"1997-07-07"
33,19,"Todd","Martin","USA",586,"1997-07-07"
34,17,"Arnaud","Boetsch","FRA",579,"1997-07-07"
35,20,"Wojciech","Kowalski","POL",574,"1997-07-07"
36,47,"Mariano","Zabaleta","ARG",512,"1997-07-07"
37,48,"Sebastien","Grosjean","FRA",497,"1997-07-07"
38,27,"Byron","Black","ZIM",491,"1997-07-07"
39,21,"Bartlomiej","Dabrowski","POL",472,"1997-07-07"
40,55,"Richey","Reneberg","USA",357,"1997-07-07"
41,18,"Andrei","Medvedev","UKR",328,"1997-07-07"
42,31,"Kenneth","Carlsen","DEN",315,"1997-07-07"
43,35,"Nicolas","Periera","URG",304,"1997-07-07"
44,25,"Mark","Knowles","BAH",297,"1997-07-07"
45,46,"Oliver","Gross","GER",293,"1997-07-07"
46,61,"Mark","Woodforde","AUS",256,"1997-07-07"
47,40,"Leander","Paes","IND",252,"1997-07-07"
48,53,"Jan","Siemerink","NED",214,"1997-07-07"
49,32,"Olivier","Rochus","BEL",196,"1997-07-07"
50,51,"Mark","Petchey","GBR",193,"1997-07-07"
51,41,"Shuzo","Matsuoka","JPN",141,"1997-07-07"
52,69,"Magnuss","Larsson","SWE",120,"1997-07-07"
53,58,"Adrian","Voinea","ROM",118,"1997-07-07"
54,73,"Andrew","Ilie","AUS",117,"1997-07-07"
55,52,"Paul","Haarhuis","NED",114,"1997-07-07"
56,63,"Martin","Damm","CZE",112,"1997-07-07"
57,60,"Todd","Woodbridge","AUS",108,"1997-07-07"
58,54,"Christian","Ruud","NOR",90,"1997-07-07"
59,45,"Wolfgang","Schranz","AUT",84,"1997-07-07"
60,30,"Alejandro","Hernandez","MEX",56,"1997-07-07"
61,65,"Marcos","Ondruska","RSA",55,"1997-07-07"
62,50,"Vladimir","Voltchkov","BLR",32,"1997-07-07"
63,62,"Mats","Wilander","SWE",30,"1997-07-07"
63,68,"Fernando","Meligeni","BRA",30,"1997-07-07"
63,75,"Alberto","Martinez","ESP",30,"1997-07-07"
66,57,"Nicolas","Lapentti","ECU",28,"1997-07-07"
66,66,"Noam","Behr","ISR",28,"1997-07-07"
68,64,"Orlin","Stanoytchev","BUL",26,"1997-07-07"
69,24,"Pan","Bing","CHN",4,"1997-07-07"
69,71,"Jason","Stoltenberg","AUS",4,"1997-07-07"
71,38,"Bernardo","Mota","POR",3,"1997-07-07"
72,70,"Brett","Steven","NZL",2,"1997-07-07"
72,74,"Daniel","Elsner","GER",2,"1997-07-07"
0,0,"A","B","c",0,"1971-01-01"
1,1,"Pete","Sampras","USA",2315,"1997-07-14"
2,36,"Carlos","Moya","ESP",1996,"1997-07-14"
3,29,"Cedric","Pioline","FRA",1988,"1997-07-14"
4,34,"Marcelo","Rios","CHI",1937,"1997-07-14"
5,13,"Sergi","Bruguera","ESP",1824,"1997-07-14"
6,5,"Thomas","Muster","AUT",1728,"1997-07-14"
7,67,"Gustavo","Kuerten","BRA",1695,"1997-07-14"
8,56,"Nicolas","Kiefer","GER",1674,"1997-07-14"
9,2,"Andre","Agassi","USA",1670,"1997-07-14"
10,23,"Stefan","Edberg","SWE",1626,"1997-07-14"
11,6,"Michael","Chang","USA",1622,"1997-07-14"
12,28,"Guy","Forget","FRA",1586,"1997-07-14"
13,37,"Marat","Safin","RUS",1560,"1997-07-14"
14,3,"Boris","Becker","GER",1503,"1997-07-14"
15,11,"Jim","Courier","USA",1423,"1997-07-14"
16,16,"Michael","Stich","GER",1336,"1997-07-14"
17,59,"Patrick","Rafter","AUS",1235,"1997-07-14"
18,49,"Tim","Henman","GBR",1190,"1997-07-14"
19,22,"Greg","Rusedski","GBR",1107,"1997-07-14"
20,15,"Andrea","Gaudenzi","ITA",1105,"1997-07-14"
21,10,"Goran","Ivanisevic","CRO",1070,"1997-07-14"
22,12,"Richard","Krajicek","NED",1031,"1997-07-14"
23,44,"Petr","Korda","CZE",995,"1997-07-14"
24,26,"Grant","Connell","CAN",975,"1997-07-14"
25,8,"Mark","Philippoussis","AUS",950,"1997-07-14"
26,9,"Thomas","Enqvist","SWE",934,"1997-07-14"
27,7,"Yevgeny","Kafelnikow","RUS",854,"1997-07-14"
28,33,"Javier","Frana","ARG",817,"1997-07-14"
29,43,"Albert","Costa","ESP",716,"1997-07-14"
30,39,"Hicham","Arazi","MAR",715,"1997-07-14"
31,27,"Byron","Black","ZIM",673,"1997-07-14"
32,4,"Wayne","Ferreira","RSA",640,"1997-07-14"
33,14,"Marc","Rosset","SUI",630,"1997-07-14"
34,20,"Wojciech","Kowalski","POL",604,"1997-07-14"
35,19,"Todd","Martin","USA",586,"1997-07-14"
36,17,"Arnaud","Boetsch","FRA",579,"1997-07-14"
37,47,"Mariano","Zabaleta","ARG",514,"1997-07-14"
38,48,"Sebastien","Grosjean","FRA",497,"1997-07-14"
39,35,"Nicolas","Periera","URG",486,"1997-07-14"
40,21,"Bartlomiej","Dabrowski","POL",480,"1997-07-14"
41,55,"Richey","Reneberg","USA",435,"1997-07-14"
42,46,"Oliver","Gross","GER",379,"1997-07-14"
43,18,"Andrei","Medvedev","UKR",328,"1997-07-14"
44,31,"Kenneth","Carlsen","DEN",317,"1997-07-14"
45,25,"Mark","Knowles","BAH",297,"1997-07-14"
46,61,"Mark","Woodforde","AUS",256,"1997-07-14"
47,40,"Leander","Paes","IND",252,"1997-07-14"
48,53,"Jan","Siemerink","NED",212,"1997-07-14"
48,62,"Mats","Wilander","SWE",212,"1997-07-14"
50,32,"Olivier","Rochus","BEL",196,"1997-07-14"
51,51,"Mark","Petchey","GBR",193,"1997-07-14"
52,69,"Magnuss","Larsson","SWE",150,"1997-07-14"
53,41,"Shuzo","Matsuoka","JPN",141,"1997-07-14"
54,73,"Andrew","Ilie","AUS",119,"1997-07-14"
55,58,"Adrian","Voinea","ROM",118,"1997-07-14"
56,52,"Paul","Haarhuis","NED",114,"1997-07-14"
57,63,"Martin","Damm","CZE",112,"1997-07-14"
58,60,"Todd","Woodbridge","AUS",108,"1997-07-14"
59,54,"Christian","Ruud","NOR",90,"1997-07-14"
60,45,"Wolfgang","Schranz","AUT",84,"1997-07-14"
61,30,"Alejandro","Hernandez","MEX",56,"1997-07-14"
62,65,"Marcos","Ondruska","RSA",55,"1997-07-14"
63,50,"Vladimir","Voltchkov","BLR",30,"1997-07-14"
63,66,"Noam","Behr","ISR",30,"1997-07-14"
63,68,"Fernando","Meligeni","BRA",30,"1997-07-14"
63,75,"Alberto","Martinez","ESP",30,"1997-07-14"
67,57,"Nicolas","Lapentti","ECU",28,"1997-07-14"
68,64,"Orlin","Stanoytchev","BUL",26,"1997-07-14"
69,24,"Pan","Bing","CHN",4,"1997-07-14"
69,71,"Jason","Stoltenberg","AUS",4,"1997-07-14"
71,38,"Bernardo","Mota","POR",3,"1997-07-14"
72,70,"Brett","Steven","NZL",2,"1997-07-14"
72,74,"Daniel","Elsner","GER",2,"1997-07-14"
0,0,"A","B","c",0,"1971-01-01"
1,1,"Pete","Sampras","USA",2315,"1997-07-21"
2,29,"Cedric","Pioline","FRA",1985,"1997-07-21"
3,56,"Nicolas","Kiefer","GER",1977,"1997-07-21"
4,36,"Carlos","Moya","ESP",1872,"1997-07-21"
5,5,"Thomas","Muster","AUT",1827,"1997-07-21"
6,13,"Sergi","Bruguera","ESP",1796,"1997-07-21"
7,67,"Gustavo","Kuerten","BRA",1695,"1997-07-21"
8,34,"Marcelo","Rios","CHI",1640,"1997-07-21"
9,23,"Stefan","Edberg","SWE",1626,"1997-07-21"
10,6,"Michael","Chang","USA",1594,"1997-07-21"
11,28,"Guy","Forget","FRA",1564,"1997-07-21"
12,37,"Marat","Safin","RUS",1560,"1997-07-21"
13,3,"Boris","Becker","GER",1448,"1997-07-21"
14,11,"Jim","Courier","USA",1423,"1997-07-21"
15,2,"Andre","Agassi","USA",1367,"1997-07-21"
16,16,"Michael","Stich","GER",1314,"1997-07-21"
17,59,"Patrick","Rafter","AUS",1235,"1997-07-21"
18,49,"Tim","Henman","GBR",1190,"1997-07-21"
19,22,"Greg","Rusedski","GBR",1107,"1997-07-21"
20,15,"Andrea","Gaudenzi","ITA",1105,"1997-07-21"
21,10,"Goran","Ivanisevic","CRO",1070,"1997-07-21"
22,12,"Richard","Krajicek","NED",1031,"1997-07-21"
23,44,"Petr","Korda","CZE",992,"1997-07-21"
24,26,"Grant","Connell","CAN",975,"1997-07-21"
25,9,"Thomas","Enqvist","SWE",934,"1997-07-21"
26,8,"Mark","Philippoussis","AUS",907,"1997-07-21"
27,48,"Sebastien","Grosjean","FRA",822,"1997-07-21"
28,33,"Javier","Frana","ARG",817,"1997-07-21"
29,7,"Yevgeny","Kafelnikow","RUS",765,"1997-07-21"
30,27,"Byron","Black","ZIM",750,"1997-07-21"
31,39,"Hicham","Arazi","MAR",715,"1997-07-21"
32,43,"Albert","Costa","ESP",694,"1997-07-21"
33,14,"Marc","Rosset","SUI",633,"1997-07-21"
34,17,"Arnaud","Boetsch","FRA",622,"1997-07-21"
35,20,"Wojciech","Kowalski","POL",604,"1997-07-21"
36,4,"Wayne","Ferreira","RSA",597,"1997-07-21"
37,19,"Todd","Martin","USA",592,"1997-07-21"
38,47,"Mariano","Zabaleta","ARG",517,"1997-07-21"
39,35,"Nicolas","Periera","URG",508,"1997-07-21"
40,21,"Bartlomiej","Dabrowski","POL",452,"1997-07-21"
41,55,"Richey","Reneberg","USA",413,"1997-07-21"
42,31,"Kenneth","Carlsen","DEN",394,"1997-07-21"
43,46,"Oliver","Gross","GER",376,"1997-07-21"
44,18,"Andrei","Medvedev","UKR",328,"1997-07-21"
45,25,"Mark","Knowles","BAH",325,"1997-07-21"
46,41,"Shuzo","Matsuoka","JPN",317,"1997-07-21"
47,61,"Mark","Woodforde","AUS",256,"1997-07-21"
48,40,"Leander","Paes","IND",252,"1997-07-21"
49,53,"Jan","Siemerink","NED",212,"1997-07-21"
49,62,"Mats","Wilander","SWE",212,"1997-07-21"
51,32,"Olivier","Rochus","BEL",199,"1997-07-21"
52,51,"Mark","Petchey","GBR",193,"1997-07-21"
53,69,"Magnuss","Larsson","SWE",150,"1997-07-21"
54,73,"Andrew","Ilie","AUS",119,"1997-07-21"
55,58,"Adrian","Voinea","ROM",118,"1997-07-21"
56,63,"Martin","Damm","CZE",115,"1997-07-21"
57,52,"Paul","Haarhuis","NED",114,"1997-07-21"
58,60,"Todd","Woodbridge","AUS",108,"1997-07-21"
59,54,"Christian","Ruud","NOR",90,"1997-07-21"
60,45,"Wolfgang","Schranz","AUT",84,"1997-07-21"
61,30,"Alejandro","Hernandez","MEX",56,"1997-07-21"
62,65,"Marcos","Ondruska","RSA",55,"1997-07-21"
63,68,"Fernando","Meligeni","BRA",33,"1997-07-21"
64,50,"Vladimir","Voltchkov","BLR",30,"1997-07-21"
64,66,"Noam","Behr","ISR",30,"1997-07-21"
64,75,"Alberto","Martinez","ESP",30,"1997-07-21"
67,57,"Nicolas","Lapentti","ECU",28,"1997-07-21"
68,64,"Orlin","Stanoytchev","BUL",26,"1997-07-21"
69,24,"Pan","Bing","CHN",4,"1997-07-21"
69,71,"Jason","Stoltenberg","AUS",4,"1997-07-21"
71,38,"Bernardo","Mota","POR",3,"1997-07-21"
72,70,"Brett","Steven","NZL",2,"1997-07-21"
72,74,"Daniel","Elsner","GER",2,"1997-07-21"
0,0,"A","B","c",0,"1971-01-01"
1,1,"Pete","Sampras","USA",2315,"1997-07-28"
2,29,"Cedric","Pioline","FRA",1985,"1997-07-28"
3,56,"Nicolas","Kiefer","GER",1977,"1997-07-28"
4,36,"Carlos","Moya","ESP",1872,"1997-07-28"
5,5,"Thomas","Muster","AUT",1797,"1997-07-28"
6,13,"Sergi","Bruguera","ESP",1796,"1997-07-28"
7,67,"Gustavo","Kuerten","BRA",1695,"1997-07-28"
8,34,"Marcelo","Rios","CHI",1640,"1997-07-28"
9,23,"Stefan","Edberg","SWE",1626,"1997-07-28"
10,6,"Michael","Chang","USA",1594,"1997-07-28"
11,28,"Guy","Forget","FRA",1564,"1997-07-28"
12,37,"Marat","Safin","RUS",1560,"1997-07-28"
13,3,"Boris","Becker","GER",1448,"1997-07-28"
14,11,"Jim","Courier","USA",1423,"1997-07-28"
15,2,"Andre","Agassi","USA",1367,"1997-07-28"
16,16,"Michael","Stich","GER",1314,"1997-07-28"
17,59,"Patrick","Rafter","AUS",1235,"1997-07-28"
18,49,"Tim","Henman","GBR",1190,"1997-07-28"
19,22,"Greg","Rusedski","GBR",1107,"1997-07-28"
20,15,"Andrea","Gaudenzi","ITA",1105,"1997-07-28"
21,10,"Goran","Ivanisevic","CRO",1070,"1997-07-28"
22,12,"Richard","Krajicek","NED",1031,"1997-07-28"
23,48,"Sebastien","Grosjean","FRA",1004,"1997-07-28"
24,44,"Petr","Korda","CZE",992,"1997-07-28"
25,26,"Grant","Connell","CAN",975,"1997-07-28"
26,9,"Thomas","Enqvist","SWE",934,"1997-07-28"
27,8,"Mark","Philippoussis","AUS",907,"1997-07-28"
28,33,"Javier","Frana","ARG",817,"1997-07-28"
29,7,"Yevgeny","Kafelnikow","RUS",765,"1997-07-28"
30,27,"Byron","Black","ZIM",750,"1997-07-28"
31,43,"Albert","Costa","ESP",692,"1997-07-28"
32,17,"Arnaud","Boetsch","FRA",648,"1997-07-28"
33,14,"Marc","Rosset","SUI",635,"1997-07-28"
34,20,"Wojciech","Kowalski","POL",604,"1997-07-28"
35,4,"Wayne","Ferreira","RSA",597,"1997-07-28"
36,19,"Todd","Martin","USA",592,"1997-07-28"
37,39,"Hicham","Arazi","MAR",559,"1997-07-28"
38,47,"Mariano","Zabaleta","ARG",519,"1997-07-28"
39,35,"Nicolas","Periera","URG",510,"1997-07-28"
40,21,"Bartlomiej","Dabrowski","POL",452,"1997-07-28"
41,61,"Mark","Woodforde","AUS",438,"1997-07-28"
42,31,"Kenneth","Carlsen","DEN",420,"1997-07-28"
43,55,"Richey","Reneberg","USA",415,"1997-07-28"
44,25,"Mark","Knowles","BAH",411,"1997-07-28"
45,46,"Oliver","Gross","GER",376,"1997-07-28"
46,41,"Shuzo","Matsuoka","JPN",317,"1997-07-28"
47,40,"Leander","Paes","IND",252,"1997-07-28"
48,18,"Andrei","Medvedev","UKR",250,"1997-07-28"
49,53,"Jan","Siemerink","NED",212,"1997-07-28"
49,62,"Mats","Wilander","SWE",212,"1997-07-28"
51,73,"Andrew","Ilie","AUS",205,"1997-07-28"
52,32,"Olivier","Rochus","BEL",199,"1997-07-28"
53,51,"Mark","Petchey","GBR",193,"1997-07-28"
54,69,"Magnuss","Larsson","SWE",150,"1997-07-28"
55,58,"Adrian","Voinea","ROM",144,"1997-07-28"
56,63,"Martin","Damm","CZE",115,"1997-07-28"
57,52,"Paul","Haarhuis","NED",114,"1997-07-28"
58,60,"Todd","Woodbridge","AUS",108,"1997-07-28"
59,54,"Christian","Ruud","NOR",90,"1997-07-28"
60,45,"Wolfgang","Schranz","AUT",60,"1997-07-28"
61,30,"Alejandro","Hernandez","MEX",56,"1997-07-28"
62,65,"Marcos","Ondruska","RSA",55,"1997-07-28"
63,68,"Fernando","Meligeni","BRA",33,"1997-07-28"
64,50,"Vladimir","Voltchkov","BLR",30,"1997-07-28"
64,66,"Noam","Behr","ISR",30,"1997-07-28"
64,75,"Alberto","Martinez","ESP",30,"1997-07-28"
67,57,"Nicolas","Lapentti","ECU",28,"1997-07-28"
68,64,"Orlin","Stanoytchev","BUL",26,"1997-07-28"
69,24,"Pan","Bing","CHN",4,"1997-07-28"
69,71,"Jason","Stoltenberg","AUS",4,"1997-07-28"
71,38,"Bernardo","Mota","POR",3,"1997-07-28"
72,70,"Brett","Steven","NZL",2,"1997-07-28"
72,74,"Daniel","Elsner","GER",2,"1997-07-28"
0,0,"A","B","c",0,"1971-01-01"
1,1,"Pete","Sampras","USA",2315,"1997-08-03"
2,56,"Nicolas","Kiefer","GER",1977,"1997-08-03"
3,36,"Carlos","Moya","ESP",1872,"1997-08-03"
4,34,"Marcelo","Rios","CHI",1867,"1997-08-03"
5,2,"Andre","Agassi","USA",1854,"1997-08-03"
6,29,"Cedric","Pioline","FRA",1803,"1997-08-03"
7,13,"Sergi","Bruguera","ESP",1800,"1997-08-03"
8,23,"Stefan","Edberg","SWE",1723,"1997-08-03"
9,67,"Gustavo","Kuerten","BRA",1699,"1997-08-03"
10,5,"Thomas","Muster","AUT",1615,"1997-08-03"
11,37,"Marat","Safin","RUS",1600,"1997-08-03"
12,6,"Michael","Chang","USA",1594,"1997-08-03"
13,28,"Guy","Forget","FRA",1575,"1997-08-03"
14,11,"Jim","Courier","USA",1463,"1997-08-03"
15,3,"Boris","Becker","GER",1448,"1997-08-03"
16,16,"Michael","Stich","GER",1354,"1997-08-03"
17,59,"Patrick","Rafter","AUS",1239,"1997-08-03"
18,49,"Tim","Henman","GBR",1190,"1997-08-03"
19,22,"Greg","Rusedski","GBR",1107,"1997-08-03"
20,15,"Andrea","Gaudenzi","ITA",1105,"1997-08-03"
21,10,"Goran","Ivanisevic","CRO",1070,"1997-08-03"
22,12,"Richard","Krajicek","NED",1035,"1997-08-03"
23,26,"Grant","Connell","CAN",1007,"1997-08-03"
24,48,"Sebastien","Grosjean","FRA",1004,"1997-08-03"
25,44,"Petr","Korda","CZE",992,"1997-08-03"
26,9,"Thomas","Enqvist","SWE",934,"1997-08-03"
27,8,"Mark","Philippoussis","AUS",907,"1997-08-03"
28,33,"Javier","Frana","ARG",787,"1997-08-03"
29,7,"Yevgeny","Kafelnikow","RUS",763,"1997-08-03"
30,27,"Byron","Black","ZIM",750,"1997-08-03"
31,43,"Albert","Costa","ESP",684,"1997-08-03"
32,14,"Marc","Rosset","SUI",635,"1997-08-03"
33,17,"Arnaud","Boetsch","FRA",622,"1997-08-03"
34,20,"Wojciech","Kowalski","POL",604,"1997-08-03"
35,4,"Wayne","Ferreira","RSA",597,"1997-08-03"
36,19,"Todd","Martin","USA",566,"1997-08-03"
37,39,"Hicham","Arazi","MAR",559,"1997-08-03"
38,47,"Mariano","Zabaleta","ARG",549,"1997-08-03"
39,35,"Nicolas","Periera","URG",512,"1997-08-03"
40,21,"Bartlomiej","Dabrowski","POL",452,"1997-08-03"
41,61,"Mark","Woodforde","AUS",438,"1997-08-03"
42,31,"Kenneth","Carlsen","DEN",420,"1997-08-03"
43,55,"Richey","Reneberg","USA",415,"1997-08-03"
44,25,"Mark","Knowles","BAH",411,"1997-08-03"
45,46,"Oliver","Gross","GER",376,"1997-08-03"
46,41,"Shuzo","Matsuoka","JPN",317,"1997-08-03"
47,32,"Olivier","Rochus","BEL",277,"1997-08-03"
48,40,"Leander","Paes","IND",252,"1997-08-03"
49,18,"Andrei","Medvedev","UKR",224,"1997-08-03"
50,53,"Jan","Siemerink","NED",212,"1997-08-03"
50,62,"Mats","Wilander","SWE",212,"1997-08-03"
52,73,"Andrew","Ilie","AUS",205,"1997-08-03"
53,51,"Mark","Petchey","GBR",193,"1997-08-03"
54,69,"Magnuss","Larsson","SWE",150,"1997-08-03"
55,52,"Paul","Haarhuis","NED",144,"1997-08-03"
55,58,"Adrian","Voinea","ROM",144,"1997-08-03"
57,63,"Martin","Damm","CZE",115,"1997-08-03"
58,60,"Todd","Woodbridge","AUS",108,"1997-08-03"
59,54,"Christian","Ruud","NOR",90,"1997-08-03"
60,45,"Wolfgang","Schranz","AUT",60,"1997-08-03"
61,30,"Alejandro","Hernandez","MEX",56,"1997-08-03"
62,65,"Marcos","Ondruska","RSA",55,"1997-08-03"
63,68,"Fernando","Meligeni","BRA",33,"1997-08-03"
64,50,"Vladimir","Voltchkov","BLR",30,"1997-08-03"
64,66,"Noam","Behr","ISR",30,"1997-08-03"
64,75,"Alberto","Martinez","ESP",30,"1997-08-03"
67,57,"Nicolas","Lapentti","ECU",28,"1997-08-03"
68,64,"Orlin","Stanoytchev","BUL",26,"1997-08-03"
69,24,"Pan","Bing","CHN",4,"1997-08-03"
69,71,"Jason","Stoltenberg","AUS",4,"1997-08-03"
71,38,"Bernardo","Mota","POR",3,"1997-08-03"
72,70,"Brett","Steven","NZL",2,"1997-08-03"
72,74,"Daniel","Elsner","GER",2,"1997-08-03"
0,0,"A","B","c",0,"1971-01-01"
1,29,"Cedric","Pioline","FRA",2290,"1997-08-11"
2,1,"Pete","Sampras","USA",2283,"1997-08-11"
3,56,"Nicolas","Kiefer","GER",1981,"1997-08-11"
4,36,"Carlos","Moya","ESP",1868,"1997-08-11"
5,34,"Marcelo","Rios","CHI",1835,"1997-08-11"
6,13,"Sergi","Bruguera","ESP",1800,"1997-08-11"
7,2,"Andre","Agassi","USA",1741,"1997-08-11"
8,67,"Gustavo","Kuerten","BRA",1703,"1997-08-11"
9,28,"Guy","Forget","FRA",1672,"1997-08-11"
10,5,"Thomas","Muster","AUT",1615,"1997-08-11"
11,6,"Michael","Chang","USA",1594,"1997-08-11"
12,23,"Stefan","Edberg","SWE",1527,"1997-08-11"
13,11,"Jim","Courier","USA",1503,"1997-08-11"
14,16,"Michael","Stich","GER",1467,"1997-08-11"
15,37,"Marat","Safin","RUS",1422,"1997-08-11"
16,3,"Boris","Becker","GER",1408,"1997-08-11"
17,59,"Patrick","Rafter","AUS",1279,"1997-08-11"
18,15,"Andrea","Gaudenzi","ITA",1143,"1997-08-11"
19,22,"Greg","Rusedski","GBR",1111,"1997-08-11"
20,49,"Tim","Henman","GBR",1104,"1997-08-11"
21,10,"Goran","Ivanisevic","CRO",1070,"1997-08-11"
22,12,"Richard","Krajicek","NED",1035,"1997-08-11"
23,26,"Grant","Connell","CAN",1007,"1997-08-11"
24,48,"Sebastien","Grosjean","FRA",1004,"1997-08-11"
25,44,"Petr","Korda","CZE",992,"1997-08-11"
26,8,"Mark","Philippoussis","AUS",907,"1997-08-11"
27,9,"Thomas","Enqvist","SWE",821,"1997-08-11"
28,43,"Albert","Costa","ESP",788,"1997-08-11"
29,14,"Marc","Rosset","SUI",787,"1997-08-11"
29,33,"Javier","Frana","ARG",787,"1997-08-11"
31,7,"Yevgeny","Kafelnikow","RUS",759,"1997-08-11"
32,27,"Byron","Black","ZIM",750,"1997-08-11"
33,17,"Arnaud","Boetsch","FRA",622,"1997-08-11"
34,20,"Wojciech","Kowalski","POL",606,"1997-08-11"
35,4,"Wayne","Ferreira","RSA",557,"1997-08-11"
36,47,"Mariano","Zabaleta","ARG",549,"1997-08-11"
37,39,"Hicham","Arazi","MAR",533,"1997-08-11"
38,35,"Nicolas","Periera","URG",512,"1997-08-11"
39,21,"Bartlomiej","Dabrowski","POL",450,"1997-08-11"
40,61,"Mark","Woodforde","AUS",438,"1997-08-11"
41,31,"Kenneth","Carlsen","DEN",420,"1997-08-11"
42,55,"Richey","Reneberg","USA",415,"1997-08-11"
43,25,"Mark","Knowles","BAH",411,"1997-08-11"
44,46,"Oliver","Gross","GER",406,"1997-08-11"
45,41,"Shuzo","Matsuoka","JPN",317,"1997-08-11"
46,19,"Todd","Martin","USA",307,"1997-08-11"
47,32,"Olivier","Rochus","BEL",277,"1997-08-11"
48,40,"Leander","Paes","IND",252,"1997-08-11"
49,18,"Andrei","Medvedev","UKR",224,"1997-08-11"
50,53,"Jan","Siemerink","NED",212,"1997-08-11"
50,62,"Mats","Wilander","SWE",212,"1997-08-11"
52,73,"Andrew","Ilie","AUS",205,"1997-08-11"
53,51,"Mark","Petchey","GBR",193,"1997-08-11"
54,69,"Magnuss","Larsson","SWE",150,"1997-08-11"
55,52,"Paul","Haarhuis","NED",144,"1997-08-11"
55,58,"Adrian","Voinea","ROM",144,"1997-08-11"
57,75,"Alberto","Martinez","ESP",116,"1997-08-11"
58,63,"Martin","Damm","CZE",115,"1997-08-11"
59,60,"Todd","Woodbridge","AUS",108,"1997-08-11"
60,54,"Christian","Ruud","NOR",90,"1997-08-11"
61,45,"Wolfgang","Schranz","AUT",60,"1997-08-11"
62,68,"Fernando","Meligeni","BRA",59,"1997-08-11"
63,30,"Alejandro","Hernandez","MEX",56,"1997-08-11"
64,65,"Marcos","Ondruska","RSA",55,"1997-08-11"
65,50,"Vladimir","Voltchkov","BLR",30,"1997-08-11"
65,66,"Noam","Behr","ISR",30,"1997-08-11"
67,57,"Nicolas","Lapentti","ECU",28,"1997-08-11"
68,64,"Orlin","Stanoytchev","BUL",26,"1997-08-11"
69,24,"Pan","Bing","CHN",4,"1997-08-11"
69,71,"Jason","Stoltenberg","AUS",4,"1997-08-11"
71,38,"Bernardo","Mota","POR",3,"1997-08-11"
72,70,"Brett","Steven","NZL",2,"1997-08-11"
72,74,"Daniel","Elsner","GER",2,"1997-08-11"
0,0,"A","B","c",0,"1971-01-01"
1,1,"Pete","Sampras","USA",2283,"1997-08-18"
2,29,"Cedric","Pioline","FRA",2114,"1997-08-18"
3,56,"Nicolas","Kiefer","GER",1981,"1997-08-18"
4,36,"Carlos","Moya","ESP",1868,"1997-08-18"
5,34,"Marcelo","Rios","CHI",1835,"1997-08-18"
6,2,"Andre","Agassi","USA",1741,"1997-08-18"
7,67,"Gustavo","Kuerten","BRA",1703,"1997-08-18"
8,28,"Guy","Forget","FRA",1672,"1997-08-18"
9,13,"Sergi","Bruguera","ESP",1618,"1997-08-18"
10,5,"Thomas","Muster","AUT",1615,"1997-08-18"
11,23,"Stefan","Edberg","SWE",1527,"1997-08-18"
